IOF ID;First Name;Last Name;Country;WRS Position;WRS points;WRS events;Avg point;Region Pos
11759;Emil;Kinslev;DEN;1413;2638;3;879.3;
31891;Mathias;Vold;NOR;1415;2632;3;877.3;
37278;Thomas Emil;Jensen;DEN;1416;2625;3;875.0;
8638;Ian;Cumpstey;GBR;1417;2624;3;874.7;
21755;Michael;Adams;GBR;1418;2617;3;872.3;
39256;Alexandre;Dees;FRA;1419;2609;3;869.7;
34096;Dusan;Markovic;SRB;1420;2608;3;869.3;
25429;Ricardo;Anhaia Ribeiro;BRA;1421;2601;4;650.3;
16825;Simion;Suciu;ROU;1422;2595;3;865.0;
43045;Callum;Wishart;NZL;1423;2594;3;864.7;
45028;Lucian;Mirza;ITA;1424;2592;3;864.0;
37870;Kotaro;Fujiwara;JPN;1425;2581;3;860.3;
44494;Leon;Bauer;GER;1426;2577;3;859.0;
46568;Max;Muller;LUX;1427;2566;3;855.3;
37878;Shoma;Hayakawa;JPN;1428;2565;3;855.0;
46031;Niels Peder;Moeller;DEN;1429;2549;3;849.7;
34411;Patrick;Hayes;NZL;1430;2540;3;846.7;
43815;Ryosuke;Hashimoto;JPN;1431;2517;3;839.0;
37816;Ivan;Vujanovic;SRB;1432;2511;3;837.0;
23893;Connor;Smith;GBR;1433;2509;4;627.3;
42510;Antti;Nisonen;FIN;1434;2507;3;835.7;
36858;Alain;Ben Rejeb;ITA;1435;2504;3;834.7;
19205;Manuel;Diaz Gonzalez;ESP;1436;2495;3;831.7;
18921;Nicolas;Rio;FRA;1437;2494;2;1247.0;
37128;Romain;Waelti;SUI;1437;2494;3;831.3;
33447;Aidan;McCullough;IRL;1439;2489;3;829.7;
24062;Thomas;Entwistle;GBR;1440;2483;3;827.7;
43701;Matej;Kala;CZE;1441;2482;3;827.3;
8448;Wai Nang;Chung;HKG;1442;2476;5;495.2;
44931;Rokas;Semaska;LTU;1442;2476;3;825.3;
40522;Felix;Axelsson;SWE;1444;2475;2;1237.5;
22477;Leo;Graumann;GER;1445;2470;3;823.3;
44967;Jaakko;Hook;FIN;1446;2466;3;822.0;
23025;Tuomas;Heikkila;FIN;1447;2465;2;1232.5;
21621;Matthew;Leitch;GBR;1448;2462;3;820.7;
14562;Ozgur;Ozdemir;TUR;1448;2462;3;820.7;
44920;Baptiste;Masso;FRA;1450;2460;3;820.0;
15729;Andreas;Rueedlinger;SUI;1451;2453;2;1226.5;
25227;Dag;Blandkjenn;NOR;1451;2453;2;1226.5;
23397;Mikhail;Kuleshov;RUS;1451;2453;2;1226.5;
37567;Mark;Tutynin;RUS;1454;2445;2;1222.5;
37006;Jean Flavio;Merenda;BRA;1455;2439;4;609.8;
10871;Petteri;Huikko;FIN;1456;2435;2;1217.5;
18723;Edgar;Domingues;POR;1457;2434;3;811.3;
44382;Lorenz;Brandl;GER;1458;2432;3;810.7;
43368;Sergey;Ryzhikov;RUS;1459;2429;2;1214.5;
13658;Marcus;Millegard;SWE;1459;2429;2;1214.5;
15086;Artem;Popov;RUS;1461;2425;2;1212.5;
24078;Vegard;Danielsen;NOR;1461;2425;2;1212.5;
47455;Jean Luc;Portner;AUT;1463;2422;3;807.3;
37093;Gregoire;Vandeghinste;BEL;1464;2419;3;806.3;
6801;Philippe;Adamski;FRA;1465;2418;2;1209.0;
43581;Didrik;Bredesen;NOR;1466;2414;3;804.7;
26895;Theo;Radondy;FRA;1467;2413;2;1206.5;
48059;Dogukan;Koc;TUR;1467;2413;3;804.3;
18883;Erik;Classon;SWE;1469;2405;2;1202.5;
24822;Eero;Heinonen;FIN;1470;2403;2;1201.5;
16458;Edvin;Smedberg;SWE;1471;2402;2;1201.0;
45962;Mario;Blazquez Lorente;ESP;1472;2401;3;800.3;
13003;Olav;Lundanes;NOR;1473;2400;2;1200.0;
37628;Ilya;Malygin;RUS;1474;2399;2;1199.5;
36943;Lukas;Lundgren;SWE;1474;2399;2;1199.5;
20938;Ondrej;Hlavac;CZE;1476;2397;2;1198.5;
46966;Soren;Vestergaard;DEN;1477;2390;3;796.7;
7654;Martin;Binder;AUT;1478;2388;2;1194.0;
23783;Erik;Bonek;AUT;1479;2375;2;1187.5;
26629;Sze Lut Nazirite;Lee;HKG;1480;2372;4;593.0;
42188;Edvin;Nilsson;SWE;1481;2368;2;1184.0;
9975;Francois;Gonon;FRA;1482;2365;2;1182.5;
16597;Matthew;Speake;GBR;1483;2364;2;1182.0;
7580;Aleksander;Bernaciak;POL;1483;2364;2;1182.0;
10688;Peter;Hodkinson;GBR;1485;2359;2;1179.5;
22028;Ilari;Sulkula;FIN;1486;2358;2;1179.0;
14642;Piotr;Parfianowicz;POL;1487;2351;2;1175.5;
15210;Marek;Prasil;CZE;1488;2349;2;1174.5;
44644;Matthieu;Buehrer;SUI;1489;2348;2;1174.0;
29261;Vor;Yiu;HKG;1490;2347;4;586.8;
23656;Wai Ngai Eric;Wong;HKG;1490;2347;4;586.8;
11471;Matej;Kamenicky;CZE;1492;2340;2;1170.0;
41326;Milan;Najdanovic;SRB;1492;2340;3;780.0;
13952;Tapani;Koskenoja;FIN;1494;2339;2;1169.5;
13673;Alexander;Minakov;RUS;1495;2334;2;1167.0;
10894;Esa;Huttunen;FIN;1496;2333;2;1166.5;
37286;Aleksi;Lohtander;FIN;1497;2329;2;1164.5;
43680;Batuhan;Dugan;TUR;1497;2329;4;582.3;
6845;Tiago;Aires;POR;1499;2326;2;1163.0;
32887;Mans;Ostman;SWE;1500;2322;2;1161.0;
12240;Wieland;Kundisch;GER;1501;2321;2;1160.5;
43173;Krystof;Hajek;CZE;1502;2320;2;1160.0;
41900;Olle;Karlsson;SWE;1503;2318;2;1159.0;
8804;Julian;Dent;AUS;1504;2315;2;1157.5;
40561;Hans Groenborg;Nielsen;DEN;1505;2312;2;1156.0;
43155;Jiri;Donda;CZE;1506;2309;2;1154.5;
12487;Tue;Lassen;DEN;1507;2307;2;1153.5;
19812;Martin;Melecky;CZE;1508;2303;2;1151.5;
13399;Tuomas;Mattila;FIN;1508;2303;2;1151.5;
10942;Johan;Hoij;SWE;1508;2303;2;1151.5;
32885;Luan Rodrigo;Ferreira de Oliveira;BRA;1511;2299;4;574.8;
44820;Ainars;Drozds;LAT;1511;2299;2;1149.5;
8196;Michele;Caraglio;ITA;1513;2296;2;1148.0;
20163;Arnaud;Perrin;FRA;1514;2292;2;1146.0;
18128;Daniel;Wolf;CZE;1515;2291;2;1145.5;
41811;Carl;Josefsson;SWE;1516;2289;2;1144.5;
29639;Ka Wang;So;HKG;1516;2289;4;572.3;
10886;Jarkko;Huovila;FIN;1516;2289;2;1144.5;
42145;Antoine;Derlot;FRA;1519;2288;2;1144.0;
21205;Daniel;Stansfield;GBR;1520;2287;3;762.3;
16027;Alexander;Schwab;SUI;1521;2285;2;1142.5;
32311;Markus;Kjarner Semb;NOR;1522;2284;2;1142.0;
13977;Matthias;Leonhardt;SUI;1522;2284;2;1142.0;
44282;Marcus;Carlsson;SWE;1524;2280;2;1140.0;
19340;Daniel;Forsgren;SWE;1524;2280;2;1140.0;
42153;Pavel;Egorov;RUS;1526;2279;2;1139.5;
9546;Christopher;Forne;NZL;1527;2277;2;1138.5;
47020;Albin;Warvelin;SWE;1528;2275;2;1137.5;
28765;Elias;Ekvall Backlund;SWE;1528;2275;2;1137.5;
43297;Iver Dalsaune;Thun;NOR;1530;2273;2;1136.5;
10684;Thomas;Hodel;SUI;1531;2271;2;1135.5;
11163;Haakon Jarvis;Drage;NOR;1532;2268;2;1134.0;
46288;Kristoffer Stromdal;Wik;NOR;1533;2265;2;1132.5;
10148;Andreas;Grote;SUI;1534;2264;3;754.7;
25165;Lukas;Kettner;CZE;1535;2263;2;1131.5;
33889;Jonas;Gabs;DEN;1536;2262;2;1131.0;
15417;Artjoms;Rekunenko;LAT;1537;2260;2;1130.0;
13873;Jan;Mrazek;CZE;1538;2258;2;1129.0;
31794;Lassi;Vaismaa;FIN;1538;2258;2;1129.0;
44853;Karlis;Neimanis;LAT;1540;2257;2;1128.5;
17908;Arvid;Vag;SWE;1541;2256;2;1128.0;
13955;Janne;Mankarla;FIN;1542;2255;2;1127.5;
41956;Adam;Barrie;GBR;1543;2254;2;1127.0;
17901;Henrik;Vaisanen;FIN;1544;2253;2;1126.5;
11607;Lasse;Kautto;FIN;1545;2251;2;1125.5;
42150;Romain;Pichard;FRA;1545;2251;2;1125.5;
13831;Tim;Morgan;GBR;1547;2248;2;1124.0;
37272;Mael;Heritier;FRA;1548;2247;2;1123.5;
26712;Vladimir;Grinin;RUS;1548;2247;2;1123.5;
18772;Love;Berzell;SWE;1548;2247;2;1123.5;
7760;Andreas Hougaard;Kemp;DEN;1551;2246;2;1123.0;
15758;Guy;Sabo;ISR;1551;2246;2;1123.0;
44655;Ladislav;Cepicka;CZE;1553;2244;2;1122.0;
17116;Lewis;Taylor;GBR;1554;2243;2;1121.5;
41076;Felix;Silver;SWE;1554;2243;2;1121.5;
41908;Viktor;Gunnarsson;SWE;1556;2242;2;1121.0;
19925;Marian;Basset;FRA;1557;2241;2;1120.5;
13065;Henrik;Lofas;SWE;1558;2239;2;1119.5;
32164;Vit;Horcicka;CZE;1559;2238;2;1119.0;
11169;Kristaps;Jaudzems;LAT;1559;2238;2;1119.0;
15878;Niklas;Saramaeki;FIN;1559;2238;2;1119.0;
12129;Simonas;Krepsta;LTU;1562;2237;2;1118.5;
24238;Aaro;Julkunen;FIN;1563;2234;2;1117.0;
37745;Jonas Damm;Als;DEN;1564;2231;2;1115.5;
33966;Jan;Boril;CZE;1564;2231;2;1115.5;
11103;Simon;Jakob;SUI;1564;2231;2;1115.5;
27029;Jonas;Gottstein;CZE;1567;2228;2;1114.0;
44065;Olof;Ljunggren;SWE;1567;2228;2;1114.0;
42231;Levente;Szabo;HUN;1567;2228;2;1114.0;
41944;Simon;Tobler;AUT;1570;2227;2;1113.5;
24421;Per;Lindman;SWE;1570;2227;2;1113.5;
47134;Martin;Gajda;CZE;1570;2227;2;1113.5;
43876;Jonas Fenne;Ingierd;NOR;1573;2226;2;1113.0;
15111;Igor;Postica;MDA;1574;2225;2;1112.5;
44127;Connor;Morrison;RSA;1574;2225;3;741.7;
46913;Gioele;Chiodoni;SUI;1576;2221;2;1110.5;
19763;Matias;Sankari;FIN;1576;2221;2;1110.5;
41986;Serafim;Kovalchuk;UKR;1578;2220;2;1110.0;
11954;Darius;Konotopetz;CAN;1579;2219;4;554.8;
17911;Oscar;Vaangell;SWE;1580;2218;2;1109.0;
37167;David;von Arx;SUI;1580;2218;2;1109.0;
17566;Sander;Vaher;EST;1582;2217;2;1108.5;
41172;Kasparas;Murenas;LTU;1582;2217;2;1108.5;
42355;Alejandro;Garrido Diaz;ESP;1584;2216;2;1108.0;
27834;Cedric;Guthier;GER;1584;2216;2;1108.0;
47023;Linus;Wernstrom;SWE;1586;2214;2;1107.0;
14834;Hans;Persson;SWE;1587;2213;2;1106.5;
46371;Gustav;Ohlin;SWE;1588;2212;2;1106.0;
28261;Johan Halkjaer;Dupont;DEN;1589;2211;2;1105.5;
20254;William;Enger;USA;1590;2209;2;1104.5;
41345;Leith;Soden;AUS;1590;2209;2;1104.5;
18030;Morten;Jarvis Westergard;NOR;1590;2209;2;1104.5;
21624;Tom;Campbell;SWE;1593;2208;2;1104.0;
45891;Severi;Simila;FIN;1594;2205;2;1102.5;
44063;Emanuel;Herbertsson;SWE;1595;2199;2;1099.5;
37591;Marco Anselmo;Di Stefano;ITA;1596;2198;2;1099.0;
22620;Toni Antti;Viitasaari;FIN;1596;2198;2;1099.0;
15530;Richard;Robinson;GBR;1596;2198;2;1099.0;
27981;Juho;Ylinen;FIN;1599;2197;2;1098.5;
44156;Mathias;Lataste;FRA;1599;2197;2;1098.5;
17635;Josep;Morla Vanrell;ESP;1599;2197;2;1098.5;
43292;Lorenzo;De Biasi;ITA;1599;2197;2;1098.5;
46887;Mattia;Astori;SUI;1599;2197;2;1098.5;
22452;Tommy;Hayes;NZL;1604;2191;2;1095.5;
46420;Vinski;Malinen;FIN;1605;2190;2;1095.0;
12917;Stefan;Lombriser;SUI;1606;2188;2;1094.0;
41141;Michal;Svadlena;CZE;1607;2187;2;1093.5;
14395;Tommi;Oksanen;FIN;1607;2187;2;1093.5;
7976;Robin;Brodmann;SUI;1609;2186;2;1093.0;
18564;Martin;Smelik;SVK;1610;2185;2;1092.5;
33209;Tintin;Karlberg;SWE;1610;2185;2;1092.5;
10819;Andraz;Hribar;SLO;1610;2185;2;1092.5;
42941;Sander Tonjer;Fingarsen;NOR;1613;2184;2;1092.0;
18712;Martin;Muhlemann;SUI;1613;2184;2;1092.0;
44568;Florian;Fritzen;FIN;1615;2183;2;1091.5;
24740;Lari;Takanen;FIN;1616;2182;2;1091.0;
14913;Christian;Pfeifer;AUT;1617;2181;2;1090.5;
44535;Artiom;Babici;MDA;1618;2178;3;726.0;
41881;Marcus;Stenebo;SWE;1618;2178;2;1089.0;
27919;Tom;Wood;GBR;1620;2176;2;1088.0;
14214;Mark;Nixon;GBR;1620;2176;2;1088.0;
19603;Gytis;Nakvosas;LTU;1622;2175;2;1087.5;
19512;Arvid;Glowka;GER;1623;2170;3;723.3;
33376;Christian;Schellenberg;SUI;1623;2170;2;1085.0;
24532;Dusan;Slama;SVK;1625;2168;2;1084.0;
45907;Daniel;Rautio;FIN;1626;2167;2;1083.5;
10911;Pekka;Hyvonen;FIN;1626;2167;2;1083.5;
14053;Nauris;Neimanis;LAT;1628;2166;2;1083.0;
43630;Hannes;Svahn;SWE;1629;2165;2;1082.5;
40484;David;Stocks;AUS;1629;2165;2;1082.5;
34214;Lukas;Wieser;AUT;1631;2164;2;1082.0;
13927;Tomas;Musinsky;SVK;1631;2164;2;1082.0;
24809;Dimitar;Zhelyazkov;BUL;1633;2163;2;1081.5;
48432;Cesar;Almeida;POR;1634;2162;3;720.7;
46237;Fredrik;Vehus Skjerve;NOR;1635;2161;2;1080.5;
39012;Miika;Husu;FIN;1636;2160;2;1080.0;
41943;David;Rapotz;AUT;1637;2159;2;1079.5;
15512;Sergei;Rjaboshkin;EST;1637;2159;2;1079.5;
43867;Tihon;Salopek;CRO;1639;2158;2;1079.0;
15220;Hannu Pekka;Pukema;FIN;1639;2158;2;1079.0;
14822;Pol;Rafols Perramon;ESP;1641;2157;2;1078.5;
42362;Mateo;Rodriguez Diaz;ESP;1642;2156;2;1078.0;
46452;Zhuoye;Li;CHN;1643;2155;2;1077.5;
37230;Matias;Lautamaeki;FIN;1644;2154;2;1077.0;
7378;Nick;Barrable;GBR;1644;2154;2;1077.0;
28100;Fredrik;Persson;SWE;1646;2153;2;1076.5;
25530;Zijie;Ning;CHN;1647;2152;3;717.3;
44443;Henning;Kapischke;GER;1648;2151;2;1075.5;
47084;Armin;Erki;HUN;1649;2149;2;1074.5;
37698;Tautvydas;Rimkus;LTU;1649;2149;2;1074.5;
18381;Jiri;Zelinka;CZE;1649;2149;2;1074.5;
38520;Hendrik;Holzhauer;GER;1652;2148;2;1074.0;
24925;Szabolcs;Bojtor;HUN;1652;2148;3;716.0;
13842;Duncan;Morrison;NZL;1654;2146;2;1073.0;
42170;Sahar;Eshel;ISR;1654;2146;2;1073.0;
24889;Joseph;Wright;GBR;1654;2146;2;1073.0;
18860;Xander;Berger;AUT;1657;2144;2;1072.0;
24802;Aapo;Aaltio;FIN;1658;2142;2;1071.0;
25953;Victor;Lovdal;FIN;1659;2141;2;1070.5;
31804;Olle Ilmar;Jaama;EST;1660;2140;2;1070.0;
19819;Tomas;Rusy;CZE;1661;2139;2;1069.5;
41237;Felix;Isaksen;DEN;1662;2137;2;1068.5;
23912;Nils;Eyer;SUI;1662;2137;2;1068.5;
44683;Martin;Kabat;CZE;1662;2137;2;1068.5;
33339;Martin;Scheuermann;GER;1665;2132;2;1066.0;
41919;Luka;Seljak;SLO;1665;2132;2;1066.0;
44432;Jakov;Lesjak;CRO;1667;2131;2;1065.5;
14277;Pavel;Novikov;RUS;1668;2130;2;1065.0;
16485;Nick;Smith;NZL;1669;2129;2;1064.5;
42813;Paul;Leduc;FRA;1670;2128;2;1064.0;
12828;Lauri;Linnainmaa;FIN;1671;2127;2;1063.5;
40358;Chris Marcus;Krahv;EST;1671;2127;2;1063.5;
43692;Cooper;Horley;AUS;1673;2125;2;1062.5;
20187;Reimo;Liiv;EST;1674;2124;2;1062.0;
15421;Damien;Renard;NOR;1674;2124;2;1062.0;
16872;Nver;Surenian;UKR;1676;2123;2;1061.5;
28080;Simon;Andersson;SWE;1676;2123;2;1061.5;
18021;Rolf;Hauswirth;SUI;1678;2122;2;1061.0;
7062;Viktor;Antonsson;SWE;1679;2121;2;1060.5;
42130;Arvid;Skepp;SWE;1680;2120;2;1060.0;
41236;Soren;Skaug;DEN;1681;2119;2;1059.5;
46333;Karl;Petersen;SWE;1682;2116;2;1058.0;
13919;Ovidiu;Mutiu;ROU;1682;2116;2;1058.0;
14753;Ola Marius;Pedersen;NOR;1684;2115;2;1057.5;
43306;Jesper;Donner;FIN;1684;2115;2;1057.5;
46127;August;Gabs;DEN;1686;2112;2;1056.0;
34164;Peter;Brabek;AUT;1687;2110;2;1055.0;
41228;Johannes;Marager;DEN;1687;2110;2;1055.0;
34044;Nandor;Csis;ROU;1689;2107;2;1053.5;
13594;Donatas;Mickus;LTU;1689;2107;2;1053.5;
9099;Brent;Edwards;NZL;1691;2103;2;1051.5;
15482;Will;Rigg;GBR;1692;2102;2;1051.0;
46305;Herman;Backstroem;NOR;1693;2100;2;1050.0;
18552;Edvardas;Scerbavicius;LTU;1693;2100;2;1050.0;
41199;Tobias;Olloz;DEN;1695;2099;2;1049.5;
19632;Ville;Kokkila;FIN;1695;2099;2;1049.5;
45763;Pedro;Henriques;POR;1697;2098;4;524.5;
32914;Sigurd;Myhre Andreassen;NOR;1698;2097;2;1048.5;
41210;Alex;Jobbins;NZL;1699;2096;2;1048.0;
44118;Henri;Kukkonen;FIN;1699;2096;2;1048.0;
20569;Philipe;Turcanu;CAN;1701;2094;2;1047.0;
29725;Tommy;Rollins;GBR;1702;2086;2;1043.0;
13450;Jonathan;McComb;AUS;1702;2086;2;1043.0;
23885;Paul;Fluckiger;SUI;1702;2086;2;1043.0;
24863;Feliciano;Pawlowski;SUI;1705;2083;2;1041.5;
13546;Juan Manuel;Merida Sanchez;ESP;1706;2081;2;1040.5;
23884;Philipp;Khlebnikov;SUI;1707;2080;2;1040.0;
19158;Aivis;Silins;LAT;1708;2079;2;1039.5;
34167;Darius;Mitrikas;LTU;1709;2078;2;1039.0;
40325;Frank;Townley;GBR;1710;2076;2;1038.0;
18776;Steinar;Kollerud;NOR;1710;2076;2;1038.0;
42334;Emil;Eensaar;EST;1712;2074;2;1037.0;
28560;Ilari;Haltia;FIN;1712;2074;2;1037.0;
24237;Jegor;Kostylev;GBR;1714;2073;2;1036.5;
27205;Sander;Pritsik;EST;1715;2070;2;1035.0;
42045;Arnaud;Mazy;BEL;1715;2070;2;1035.0;
46921;Gustav;Greiner;AUT;1717;2069;2;1034.5;
38413;Mark;Bourne;AUS;1717;2069;2;1034.5;
26345;Lukas;Janischowsky;GER;1717;2069;2;1034.5;
15849;Sindre;Sandven;NOR;1720;2068;2;1034.0;
42234;Ignacy;Slomczynski;POL;1721;2063;2;1031.5;
33103;Aleksi;Lammi;FIN;1722;2062;2;1031.0;
25292;Peter;Knobloch Esztergar;ROU;1723;2058;2;1029.0;
7990;David;Brownridge;AUS;1724;2055;2;1027.5;
46477;Lukas;Petrovas;LTU;1725;2054;2;1027.0;
44657;Yamato;Kajimoto;JPN;1725;2054;2;1027.0;
19668;Joonas;Salminen;FIN;1727;2053;2;1026.5;
37661;Christoph;Wendner;AUT;1727;2053;2;1026.5;
28148;Jiri Pekka;Rissanen;FIN;1729;2052;2;1026.0;
44181;Constantin;Deaconescu;ROU;1730;2050;2;1025.0;
10498;William;Hawkins;AUS;1731;2049;2;1024.5;
8268;Kaspars;Cerjaks;LAT;1731;2049;2;1024.5;
40920;Adrian;Schalbetter;SUI;1733;2046;2;1023.0;
14685;Piotr;Paszynski;POL;1734;2042;2;1021.0;
15379;Sandro;Rechsteiner;SUI;1735;2041;2;1020.5;
48377;Ivan;Mostepanov;POR;1736;2040;2;1020.0;
47164;Andres;Moya Rodriguez;ESP;1736;2040;2;1020.0;
44974;Zoltan;Bognar;HUN;1736;2040;2;1020.0;
11358;Jonas;Sommerstad Juveli;NOR;1739;2039;2;1019.5;
40385;Even;Lindaas;NOR;1740;2038;2;1019.0;
11144;Tomy;Janssens;BEL;1740;2038;2;1019.0;
9686;Malthe;Gaarsdal;DEN;1742;2036;2;1018.0;
9764;Robert;Gardner;GBR;1743;2034;2;1017.0;
28134;Taras;Rachuk;UKR;1744;2033;2;1016.5;
45058;Paolo;Gaio;ITA;1745;2032;3;677.3;
47890;Hasan Huseyin;Firat;TUR;1746;2030;3;676.7;
7798;Eric;Bone;USA;1747;2028;2;1014.0;
15648;Jose Fernando;Gomez Rueda;COL;1747;2028;4;507.0;
20474;Matias;Kankkunen;FIN;1749;2026;2;1013.0;
43903;Dennis;Braeuer;GER;1750;2025;2;1012.5;
42067;Oleh;Rozhko;UKR;1750;2025;2;1012.5;
45320;Michael;Bishenden;GBR;1750;2025;2;1012.5;
38205;Adam;Conway;JPN;1753;2023;2;1011.5;
43685;Emrah;Eren;TUR;1754;2022;3;674.0;
27891;Benjamin;Langerak;NED;1754;2022;2;1011.0;
38547;Niklas;Holzhauer;GER;1754;2022;2;1011.0;
27965;Andris;Robalds;LAT;1757;2017;2;1008.5;
7084;Duncan;Archer;GBR;1758;2013;2;1006.5;
15033;Lauri;Pohjola;FIN;1759;2007;2;1003.5;
46024;Mads;Troelsgaard;DEN;1760;2006;2;1003.0;
16113;Jukka Pekka;Seppanen;FIN;1760;2006;2;1003.0;
30089;Graham;Patten;GBR;1762;2005;2;1002.5;
27976;Volodymyr;Fedoseienko;UKR;1763;2004;2;1002.0;
46814;Kalle;Koivusalo;FIN;1764;1999;2;999.5;
41920;Nejc;Turk;SLO;1765;1998;2;999.0;
44628;Adam;Trepac;SVK;1766;1997;2;998.5;
45919;Romain;Figuiere;FRA;1767;1996;2;998.0;
47554;Roope;Ruuhiala;FIN;1767;1996;2;998.0;
42107;Gabriel;Mahu;ROU;1769;1993;2;996.5;
16472;Nikita;Smirnov;RUS;1769;1993;2;996.5;
37759;Richard;Slama;SVK;1769;1993;2;996.5;
40455;Bendik;Eliassen;NOR;1772;1991;2;995.5;
43086;Carlos;Georg;BRA;1773;1988;3;662.7;
33554;Davis;Solmanis;LAT;1774;1983;2;991.5;
18976;Stefano;Raus;ITA;1774;1983;2;991.5;
7345;Giacomo;Barbone;USA;1776;1979;2;989.5;
8486;Lee;Coady;AUS;1777;1977;3;659.0;
23377;Callum;Hill;NZL;1777;1977;2;988.5;
43697;Emil;Grehn;SWE;1779;1975;2;987.5;
20430;Abel;Pinter;HUN;1780;1974;2;987.0;
43667;George;Savell;GBR;1781;1973;3;657.7;
18042;Matthew;Whipple;GBR;1782;1969;2;984.5;
46552;Viktor;Jellvert Borjeson;SWE;1783;1968;2;984.0;
43047;Daniel;Wood;NZL;1784;1967;2;983.5;
10455;Daniel;Hartmann;GBR;1785;1966;2;983.0;
8372;Kang Kai;Cheung;HKG;1786;1965;4;491.3;
45214;Sebastian Roysland;Maltby;DEN;1787;1961;2;980.5;
16733;Jamie;Stewart;NZL;1788;1960;2;980.0;
9572;Antonio;Franco;ITA;1789;1959;2;979.5;
43402;Ichito;Takagi;JPN;1790;1958;2;979.0;
13284;Terje;Maroni;NOR;1791;1953;2;976.5;
17026;Juho Matti;Taivainen;FIN;1792;1952;2;976.0;
26621;Erik Haestad;Bjornstad;NOR;1793;1951;2;975.5;
46311;Peder;Bryggen;NOR;1793;1951;2;975.5;
20412;Patrick;Kronberg;FIN;1795;1950;2;975.0;
10102;Kasimir;Gregory;AUS;1796;1949;2;974.5;
13960;Mattias;Marts;SWE;1796;1949;2;974.5;
14474;Adrian;Opheim;NOR;1798;1947;2;973.5;
12892;Samuel;Lo;HKG;1798;1947;4;486.8;
40381;Tatu;Aaltonen;FIN;1800;1942;2;971.0;
33060;Stanley;Heap;GBR;1801;1939;2;969.5;
13282;Everton;Markus;BRA;1801;1939;2;969.5;
33469;Esa;Hietala;FIN;1803;1938;2;969.0;
46373;Jan;Schliebener;GER;1804;1932;2;966.0;
34102;Kiur Erik;Eensaar;EST;1804;1932;2;966.0;
44936;Veikka;Lintula;FIN;1806;1931;2;965.5;
45156;Kristian Fredrik;Lynum;NOR;1807;1927;2;963.5;
46433;Povilas;Zaliauskas;LTU;1808;1926;2;963.0;
25403;Takashi;Yamada;JPN;1809;1923;2;961.5;
33229;Ryoko;Izuta;JPN;1810;1922;2;961.0;
43684;Ahmet;SA;TUR;1810;1922;3;640.7;
11202;Aske;Jepsen;DEN;1812;1921;2;960.5;
11393;Mikkel;Kaae Nielsen;DEN;1813;1919;2;959.5;
45145;Edvin;Nilsson;SWE;1814;1918;2;959.0;
44398;Daniel;Olsson;SWE;1815;1917;2;958.5;
43810;Juris;Lebedoks;LAT;1816;1916;2;958.0;
38031;Takuma;Hada;JPN;1817;1915;2;957.5;
33467;Vesa;Asikainen;FIN;1818;1914;2;957.0;
44801;Bart;van Wijngaarden;NED;1819;1911;2;955.5;
40456;Sondre;Ytterbo;NOR;1820;1910;2;955.0;
22053;Aurel;Plescan;MDA;1821;1908;2;954.0;
33344;Erik;Scheuermann;GER;1822;1907;2;953.5;
46297;Marius;Bakke;NOR;1823;1906;2;953.0;
46291;Anton;Oddmo;SWE;1824;1905;2;952.5;
33407;Davide;Alban;ITA;1825;1904;2;952.0;
22040;Edward;Lines;GBR;1826;1903;4;475.8;
40930;Tetsuya;Miyajima;JPN;1827;1900;2;950.0;
44360;Edoardo;Pellegrino Tecco;ITA;1828;1898;2;949.0;
32875;Ryota;Hirayama;JPN;1828;1898;2;949.0;
15854;Oleksandr;Sankin;UKR;1830;1893;2;946.5;
11180;Andrejus;Jemeljanenko;LTU;1830;1893;2;946.5;
14992;Lorenzo;Pittau;ITA;1832;1890;2;945.0;
28756;Daniel;Monckton;NZL;1833;1889;2;944.5;
22866;Javier Hernando;Perez Oramas;COL;1834;1888;3;629.3;
9775;Alberto;Conejo Garrote;ESP;1835;1884;2;942.0;
8157;Lorenzo;Calabro;AUS;1836;1883;2;941.5;
45842;Mori;Finlayson Johnecheck;USA;1837;1882;2;941.0;
25482;Diego;Ferreira Silva;BRA;1837;1882;2;941.0;
46821;Pietro;Mogno;ITA;1839;1880;2;940.0;
44768;Peter;Hedemann;DEN;1839;1880;2;940.0;
42564;Tristan;Glauser;SUI;1841;1876;2;938.0;
47798;Motomi;Yamada;JPN;1842;1875;2;937.5;
40582;Callum;White;AUS;1843;1874;2;937.0;
47482;Ryohei;Sato;JPN;1844;1871;2;935.5;
12993;Bradley;Lund;RSA;1845;1868;2;934.0;
28093;Ryunosuke;Iwai;JPN;1846;1867;2;933.5;
32352;William;Hayes;NZL;1846;1867;2;933.5;
32174;Thomas;Howell;GBR;1846;1867;2;933.5;
40974;Masaki;Koike;JPN;1846;1867;2;933.5;
8035;Trygve;Buanes;NOR;1850;1866;2;933.0;
47088;Artur;Kutovyi;UKR;1851;1864;2;932.0;
34103;Mihkel;Mahla;EST;1851;1864;2;932.0;
14968;Roland;Pin;ITA;1853;1863;2;931.5;
38140;Andrew;Kerr;AUS;1854;1861;2;930.5;
47194;O;Orihashi;JPN;1855;1860;2;930.0;
17931;Ken;Walker Jr;USA;1856;1859;2;929.5;
34168;Adomas;Casas;LTU;1857;1857;2;928.5;
40559;Valdemar;Marager;DEN;1857;1857;2;928.5;
